strength,agility,expertise,endurance,health,height,performance,generation,N,K,M,threshold,character_type,selection_method_1,selection_method_2,selection_method_3,selection_method_4,crossing_method,mutation_method,new_generation_method,gene,A,B,p_m,Tc,T0,k,max_generations,max_generations_without_change,delta,optimal_fitness,optimal_fitness_error
32.65673682857154,33.4731306575588,33.03953613896908,33.33907724250517,17.491519132395396,1.9046982997431594,25.55200130499615,3,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,2,5,0.01,100,2
37.65898677874989,39.039702922118316,32.57181563244197,19.296844513070756,21.43265015361907,1.9046564481837533,31.529918799014858,4,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,3,5,0.01,100,2
35.39387003861331,35.39387003861331,27.618265936492975,23.36930194626329,28.224692040017118,1.8622022042333453,26.321076880839392,4,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,3,5,0.01,100,2
39.28139690584927,34.24532037945835,25.180382631954664,24.12139064224328,27.171509440494425,1.967050534106333,27.17037310250732,4,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,3,5,0.01,100,2
38.75186142907525,32.673759712469874,27.692402162952217,25.872191540086096,25.00978515541656,1.893945838817116,27.73142501542617,4,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,3,5,0.01,100,2
35.88166732650262,34.88495434521088,29.90138943875218,24.665994444767147,24.665994444767147,1.9221229650723815,27.690130524465612,4,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,3,5,0.01,100,2
42.58064516129032,31.935483870967744,25.161290322580648,25.161290322580648,25.161290322580648,1.8528837164577652,27.943852431551456,4,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,3,5,0.01,100,2
43.851206372683066,36.44333776131026,22.489067542189723,25.55575857067015,21.6606297531468,1.9577623243962337,30.37105821771922,5,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,4,5,0.01,100,2
37.808027918620944,35.01576088733667,33.65203145262828,24.892565007869212,18.63161473354492,1.8661662233686296,29.376508622411215,5,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,4,5,0.01,100,2
38.03024428590844,33.026264774604684,31.02467297008319,24.092493353757078,23.826324615646623,1.8875866920286974,28.348177595849744,5,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,4,5,0.01,100,2
35.925177050424466,36.997239875538014,27.74792990665351,25.69252769134584,23.637125476038175,1.8969033522603902,27.955193350318112,5,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,4,5,0.01,100,2
42.670716131384296,37.26644396256423,21.88241852891502,27.36407857171189,20.816342805424533,1.869472655390326,30.018360749298587,5,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,4,5,0.01,100,2
38.716886463063375,28.838505004307184,36.52877300545577,26.490501264201253,19.42533426297242,1.8834460377369817,28.19036868502539,5,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,4,5,0.01,100,2
40.30236564263513,39.31938111476599,32.244286725037355,22.172883415069148,15.961083102492378,1.8926874408756462,33.25660516777605,6,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,5,5,0.01,100,2
38.787424796347395,35.4187855916465,26.928661669469232,26.928661669469232,21.936466273067644,1.8688728716326704,28.358267438640905,6,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,5,5,0.01,100,2
34.080256735714684,38.8867171563241,30.43560941117757,22.27043979940527,24.326976897378355,1.8555092987218371,27.424373690593978,6,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,5,5,0.01,100,2
38.893186660714,29.116227519530142,35.84310035530646,23.032809211572424,23.11467625287697,1.9059871197735507,28.571961558970024,6,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,5,5,0.01,100,2
33.77507213406261,39.39321949036012,27.909442072834135,25.97309973035955,22.94916657238359,1.9669274474847063,26.60167024663986,6,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,5,5,0.01,100,2
34.37166259357408,37.219060806650006,31.174772624007293,21.72787182885357,25.50663214691506,1.9271529483863588,27.993488694156603,6,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,5,5,0.01,100,2
43.24541691587553,34.35619530796043,23.821083463973977,21.73158178137716,26.845722530812896,1.8845324845175688,29.88244277078406,7,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,6,5,0.01,100,2
41.95058603593608,34.36679889768939,31.562811931161914,16.370960404267738,25.74884273094491,1.9001754592640436,31.88393593127747,7,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,6,5,0.01,100,2
33.94685835644573,33.94685835644573,30.48853154262529,19.509012751315193,32.10873899316804,1.9395610560899692,26.032615896815663,7,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,6,5,0.01,100,2
35.44961137562875,31.873807258577,31.395110515887936,22.344504066211556,28.93696678369478,1.929061950824373,26.466180715176367,7,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,6,5,0.01,100,2
36.44457104000532,31.064227336754207,35.29613565781206,25.38739303379448,21.80767293163392,1.9018411969726468,27.733967180986983,7,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,6,5,0.01,100,2
35.168015029099436,35.96737923545875,28.351148743186677,31.034793630422264,19.478663361832872,1.950258624098789,26.748086260139676,7,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,6,5,0.01,100,2
36.46574527939912,45.842651208387466,26.65070090444834,20.203333876679846,20.837568731085213,1.9192602203292464,31.923288965692432,8,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,7,5,0.01,100,2
50.33168966048405,35.93133181357887,26.172478623451713,17.76830959254217,19.796190309943196,1.9011843636414674,35.94632894577846,8,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,7,5,0.01,100,2
40.24521317333327,39.44574548904727,26.65814250295636,22.736311873101933,20.914586961561184,1.8818505870374005,31.41181217693999,8,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,7,5,0.01,100,2
43.8846432198389,28.780821365190143,26.616662132552722,26.309952619292783,24.407920663125434,1.8867498261325297,28.166991157737225,8,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,7,5,0.01,100,2
34.78979640832599,36.15489697524021,36.95563237730997,18.469555689516763,23.630118549607058,1.9240051208387168,29.37334121187819,8,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,7,5,0.01,100,2
30.90158061746181,42.28521707627947,27.26369570146927,21.374296966771922,28.175209638017527,1.9137548606943386,26.493083197062987,8,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,7,5,0.01,100,2
41.652034902065715,34.20900290160666,27.500992207596248,21.961617121867505,24.676352866863898,1.9212007565517286,30.347128849276245,9,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,8,5,0.01,100,2
39.943461985875985,38.892318249405555,26.629932805393885,26.24782497623447,18.28646198309011,1.9390743411291338,31.018103059172194,9,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,8,5,0.01,100,2
43.80031925607599,30.53772935536293,27.416609225416224,25.76965657598492,22.475685587159955,1.8018277196044659,26.928006737375064,9,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,8,5,0.01,100,2
36.80838551755506,33.11533846074376,31.672036579449653,25.209807982193695,23.19443146005784,1.9667509375979597,26.980984252406884,9,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,8,5,0.01,100,2
41.48455192814004,32.45628003760313,29.08442861049425,20.50677372845174,26.467965695310838,1.9378682542140206,29.68586922297948,9,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,8,5,0.01,100,2
35.976680858176174,40.11782318761035,34.41392045514106,25.810440341355797,13.681135157716636,1.9714689908630212,29.745659239411054,9,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,8,5,0.01,100,2
40.9121769803579,35.07748186260972,32.6126664182136,20.057770390236517,21.33990434858222,1.8853548150523176,31.64581047236012,10,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,9,5,0.01,100,2
38.25015102374573,35.25750527512579,28.601981582789325,24.59948782179055,23.29087429654861,1.9023293682259448,28.99890941437706,10,100,60,30,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,9,5,0.01,100,2
38.575574360405945,29.205889388626787,29.961361457926216,27.182341060546015,25.074833732495037,1.9103158842113,26.720404649613865,10,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,9,5,0.01,100,2
37.1159906115544,31.14279954997165,32.277763703012795,24.257727427025713,25.205718708435434,1.9421735729766976,27.215616281856768,10,100,60,30,0.7,archer,roulette,roulette,roulette,roulette,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,9,5,0.01,100,2
41.185662079040185,38.76888308158926,24.45479996888904,23.55596596072868,22.03468890975282,1.851263176297238,30.21739971449107,10,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,9,5,0.01,100,2
39.6671215673902,28.91348349617918,26.538639596199705,28.981461523285294,25.899293816945647,1.9387879244183215,25.982122158549227,10,100,60,30,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,9,5,0.01,100,2
