strength,agility,expertise,endurance,health,height,performance,generation,N,K,M,threshold,character_type,selection_method_1,selection_method_2,selection_method_3,selection_method_4,crossing_method,mutation_method,new_generation_method,gene,A,B,p_m,Tc,T0,k,max_generations,max_generations_without_change,delta,optimal_fitness,optimal_fitness_error
41.884432823625616,33.78456890322879,22.010074795301374,25.187612820858156,27.133310656986055,1.9226182858901735,28.444154647713166,22,19,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.54155169891407,38.307937680910214,30.243108695455433,21.509840242781383,24.397561681938924,1.8551876534923806,28.147119257321705,16,20,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.095425362138386,33.97178728423735,32.972617069995074,18.98423407060322,28.975936213025975,1.8282823819556582,26.03516812355643,13,20,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
34.49768069279351,35.139219771025594,32.57344575969417,27.769023913334884,20.020629863151846,1.8988666898503506,27.44778689515241,17,21,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
36.85766495217112,32.72425147605077,24.32906748925472,22.034970603848475,34.054045478674915,1.8719152612166696,25.34392014688545,20,21,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
34.208090393775045,38.63226743723578,27.765472876821846,26.825288997531093,22.56888029463624,1.9344048959743958,27.43360188319124,24,22,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
37.586065772931136,33.520118587259915,33.191298420654036,27.921077431320274,17.781439787834636,1.854141229877533,28.07008285704264,17,22,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
36.86096765101366,36.8602071286448,24.933204158255606,20.972598541801972,30.37302252028394,1.9355403629524057,27.71186608725104,16,23,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
36.23948834035514,33.968181463231076,26.12917088064163,26.30303645889406,27.360122856878103,1.9354661386282275,26.342679294192227,18,23,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.11280016531589,41.2259066092875,19.880834631342037,21.322187651416716,32.45827094263785,1.9266954499683597,27.073780001006632,22,24,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
35.7333739906056,41.86304781271229,30.898916242716215,23.934357063431065,17.570304890534814,1.8633025230208604,30.059464199135192,20,24,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
39.89561677679879,38.5513749490055,21.248923522528266,27.309081582537956,22.99500316912948,1.8467624371428868,28.191917060681362,18,25,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
36.70208672118835,30.593006338203036,30.321959330415797,28.29776784287427,24.085179767318547,1.8199105561177726,24.584788030463013,24,25,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
42.17380486408402,34.74689190488048,23.03152098343613,24.382125073281536,25.66565717431785,1.9062458403263824,29.44253572218254,18,26,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
44.09092483220309,27.026565315877026,29.229161541474742,28.55980673913313,21.093541571312006,1.9096673172525693,28.34804558750615,15,26,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
37.73175633237671,37.90304837017528,31.757266222613705,23.82680661175647,18.781122463077843,1.8981670163750244,30.719237311616414,19,27,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
39.57508877597489,30.8807862349495,18.89172968490546,33.806253120357134,26.846142183813022,1.9234785949466229,24.641196815179555,17,27,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
37.42384846155862,32.558039065112176,30.706747455637842,21.776710926095202,27.53465409159618,1.874800865465326,27.469709285722953,17,28,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
42.069989923891626,37.696445975914195,17.041108295030607,26.062871510046808,27.129584295116775,1.8990937482312789,28.803288928006854,15,28,2,1,0.7,archer,deterministic_tournament,boltzmann,deterministic_tournament,boltzmann,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,250,10,0.01,100,2
