strength,agility,expertise,endurance,health,height,performance,generation,N,K,M,threshold,character_type,selection_method_1,selection_method_2,selection_method_3,selection_method_4,crossing_method,mutation_method,new_generation_method,gene,A,B,p_m,Tc,T0,k,max_generations,max_generations_without_change,delta,optimal_fitness,optimal_fitness_error
42.79625183022431,40.674411799712445,30.529819339477175,15.52388646985364,20.47563056073243,1.934944228472269,35.241249289937265,50,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,99,5,0.01,100,2
47.31682106589639,35.52084897621671,25.566413559203408,20.471371436817524,21.124544961865958,1.923635329462553,33.76061511512063,57,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,99,5,0.01,100,2
44.70873208517954,35.597910372910945,32.64211379644625,16.99942926587312,20.05181447959018,1.9147646972707641,34.724263934703416,62,150,90,45,0.7,archer,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,probabilistic_tournament,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,99,5,0.01,100,2
57.07853956622036,45.50821673533197,27.212927669248216,9.29425546636443,10.90606056283501,1.9192709545028457,46.54267378394532,62,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
65.45213955327512,48.66745827321328,28.82759742914531,4.109985813719154,2.9428189306471446,1.9256171513292977,54.62431766107397,72,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
52.917039975786324,43.88756764914843,32.51245352662931,10.241683051716434,10.441255796719538,1.9057564722653264,44.89914823761306,43,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
51.000753222469775,44.75737287103456,30.048063008819973,9.713828639023697,14.479982258651969,1.9217162699182588,43.17954885515286,55,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
53.280170729073085,43.33598064013435,26.41209687575403,14.76843804174526,12.2033137132933,1.9123860508286823,42.393205177388154,43,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
52.23571109426286,40.54596990227184,30.46435793668657,11.784049679268394,14.969911387510335,1.9126493636225237,41.681250588365366,37,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
55.67395758234348,55.06295844820832,31.559430456655,0.4396389348911149,7.264014577902079,1.9214007769184172,53.15251679253233,65,150,90,45,0.7,archer,elite,elite,elite,elite,double_point,uniform_multigen,new_over_actual,items,0.5,0.5,0.1,0.1,10,2,100,5,0.01,100,2
