generation,mean_performance,diversity,selection_method_1,selection_method_2,A_and_B,run
88,43.1219745062484,0.15162213012743994,elite,roulette,0.25,4
89,43.187143644424594,0.15137255193591218,elite,roulette,0.25,4
90,43.409154997695126,0.1418798733487491,elite,roulette,0.25,4
91,43.349012977951105,0.1290535943035659,elite,roulette,0.25,4
92,43.82778150592026,0.13178132906784312,elite,roulette,0.25,4
93,43.67779110334297,0.14016917732816045,elite,roulette,0.25,4
94,43.820984029211324,0.1300039083398354,elite,roulette,0.25,4
95,44.15578750873222,0.10972140405361336,elite,roulette,0.25,4
96,44.60013974561349,0.08395893012239179,elite,roulette,0.25,4
97,44.77476530379262,0.08079738667237667,elite,roulette,0.25,4
98,44.76949300259023,0.08712931742034911,elite,roulette,0.25,4
99,44.93978988492523,0.09448433593967918,elite,roulette,0.25,4
100,45.198383042687404,0.1314262891000602,elite,roulette,0.25,4
101,45.26748867103161,0.15684516725693948,elite,roulette,0.25,4
102,45.5678695831323,0.15052931491231217,elite,roulette,0.25,4
103,45.61560568355639,0.13247108598730606,elite,roulette,0.25,4
104,45.81962556818069,0.12086286029701014,elite,roulette,0.25,4
105,45.646517174159136,0.13273640933159012,elite,roulette,0.25,4
106,45.839270779724096,0.12312361045102743,elite,roulette,0.25,4
107,46.28475565767965,0.10469826983924459,elite,roulette,0.25,4
108,46.25761637885873,0.12532235855861162,elite,roulette,0.25,4
109,46.641213006628526,0.1325732773409817,elite,roulette,0.25,4
110,46.50198625173403,0.15114819484263178,elite,roulette,0.25,4
111,46.933703034743566,0.1604474241631432,elite,roulette,0.25,4
112,47.25800467795238,0.16364341400561455,elite,roulette,0.25,4
113,47.39448139482076,0.15989329831344962,elite,roulette,0.25,4
114,47.577254769195754,0.14096718083169016,elite,roulette,0.25,4
115,47.43845353131428,0.11607205538767389,elite,roulette,0.25,4
116,47.735417101712486,0.09877363668468132,elite,roulette,0.25,4
117,48.27412130112529,0.09346424770958771,elite,roulette,0.25,4
118,48.715770015965454,0.08565144603353564,elite,roulette,0.25,4
119,48.62689222516493,0.10132633229396111,elite,roulette,0.25,4
120,48.75067536873651,0.10407715636571334,elite,roulette,0.25,4
121,48.37697739407795,0.11829290259768264,elite,roulette,0.25,4
122,48.931016444395674,0.1303363685942303,elite,roulette,0.25,4
123,49.12947991927643,0.13799677312683678,elite,roulette,0.25,4
124,48.83611628251313,0.145385615414683,elite,roulette,0.25,4
125,49.2024834590487,0.1564622983671188,elite,roulette,0.25,4
126,49.55785312831771,0.15574780332339225,elite,roulette,0.25,4
127,49.70211592389695,0.17122853995168982,elite,roulette,0.25,4
128,49.923184160157945,0.14944438652353884,elite,roulette,0.25,4
129,49.811519060976195,0.14396120434115064,elite,roulette,0.25,4
130,50.48505966297593,0.13258966883969572,elite,roulette,0.25,4
131,50.91088435610265,0.11151311079740255,elite,roulette,0.25,4
132,51.11982675842097,0.12060859276773096,elite,roulette,0.25,4
133,51.22026977810238,0.12513408761992809,elite,roulette,0.25,4
134,51.298698510825325,0.1267966132880659,elite,roulette,0.25,4
135,51.40503879449138,0.12816257190520136,elite,roulette,0.25,4
136,50.54601560724058,0.15220633513030798,elite,roulette,0.25,4
137,50.77750152772726,0.14545277838760431,elite,roulette,0.25,4
138,50.971101629773585,0.1602968029159609,elite,roulette,0.25,4
139,52.27515214847351,0.163474899582314,elite,roulette,0.25,4
140,51.95658080689336,0.16745490386204184,elite,roulette,0.25,4
141,51.86258245174322,0.15641820831924988,elite,roulette,0.25,4
142,52.07748116398876,0.17657471231199148,elite,roulette,0.25,4
143,52.3007982256552,0.17197961173880813,elite,roulette,0.25,4
144,52.865670577011116,0.17310528855746402,elite,roulette,0.25,4
145,53.034687182111846,0.13514116332291717,elite,roulette,0.25,4
146,53.3359768905489,0.16414412386481228,elite,roulette,0.25,4
147,52.6714314049476,0.17042835084688981,elite,roulette,0.25,4
148,53.05460036672828,0.1602294358167972,elite,roulette,0.25,4
149,53.29986279802958,0.16013483602233763,elite,roulette,0.25,4
150,53.12840614988093,0.16772063366853218,elite,roulette,0.25,4
0,18.96045561598224,1.6165635603349975,elite,roulette,0.25,5
1,21.03494952850784,1.6755862708903069,elite,roulette,0.25,5
2,23.30300687446707,1.3948855667033717,elite,roulette,0.25,5
3,25.423731373058654,1.1652041137457245,elite,roulette,0.25,5
4,27.037483753431573,1.0245619918454834,elite,roulette,0.25,5
5,28.388942891515494,0.6992091518594442,elite,roulette,0.25,5
6,28.956511389370576,0.5502697243747835,elite,roulette,0.25,5
7,29.694228412662287,0.35001848092117444,elite,roulette,0.25,5
8,30.143669420316726,0.21849169823550355,elite,roulette,0.25,5
9,30.22626421890267,0.23381451399857425,elite,roulette,0.25,5
10,30.427968738569962,0.15783849117999035,elite,roulette,0.25,5
11,30.313342389135258,0.16513872821573952,elite,roulette,0.25,5
12,30.526522918867972,0.20375848158980533,elite,roulette,0.25,5
13,30.378232459070688,0.21916131542888087,elite,roulette,0.25,5
14,30.693909228446035,0.200797270910734,elite,roulette,0.25,5
15,30.763633298928145,0.1796071346582437,elite,roulette,0.25,5
16,30.85719199604799,0.17992116953792067,elite,roulette,0.25,5
17,31.279899322178203,0.19767873821836235,elite,roulette,0.25,5
18,31.652319231838234,0.20068891672631614,elite,roulette,0.25,5
19,31.503585688963973,0.2146355743852608,elite,roulette,0.25,5
20,31.73944429041856,0.21521296650119578,elite,roulette,0.25,5
21,32.160839135367766,0.17056732111496412,elite,roulette,0.25,5
22,32.33318549478061,0.1670599125559098,elite,roulette,0.25,5
23,32.574381190982564,0.14959432140985315,elite,roulette,0.25,5
24,32.529964017458184,0.15601699454586804,elite,roulette,0.25,5
25,32.49150207410608,0.15540848262902962,elite,roulette,0.25,5
26,32.44518538110171,0.1739759671285205,elite,roulette,0.25,5
27,32.63289927854996,0.17337437272318149,elite,roulette,0.25,5
28,32.922775033106525,0.2086450110270579,elite,roulette,0.25,5
29,33.40009748520825,0.20298281151165862,elite,roulette,0.25,5
30,33.78122178911192,0.1554912367682111,elite,roulette,0.25,5
31,33.69584546715574,0.1602573712759777,elite,roulette,0.25,5
32,33.779238210561914,0.14934390108324572,elite,roulette,0.25,5
33,34.01432244018335,0.1384350969819361,elite,roulette,0.25,5
34,33.94095203852769,0.14293459387997481,elite,roulette,0.25,5
35,34.138678124641416,0.11242158651528701,elite,roulette,0.25,5
36,34.3083370995413,0.09406616660843588,elite,roulette,0.25,5
37,34.39967804428174,0.11299858935477347,elite,roulette,0.25,5
38,34.72533186455402,0.1371842858720527,elite,roulette,0.25,5
39,34.97128569597157,0.16957863260976566,elite,roulette,0.25,5
40,35.18671974891865,0.15936871763832663,elite,roulette,0.25,5
41,35.18113181667228,0.1605749556217557,elite,roulette,0.25,5
42,35.319705837366655,0.17542689713533935,elite,roulette,0.25,5
43,35.28312179657719,0.1907398163507417,elite,roulette,0.25,5
44,35.55460158615037,0.21128132778365707,elite,roulette,0.25,5
45,35.559214900283045,0.18934915241206277,elite,roulette,0.25,5
46,36.084712371521775,0.17808625551565146,elite,roulette,0.25,5
47,36.36675394202465,0.16698779714753734,elite,roulette,0.25,5
48,36.56882182262116,0.17077724005673076,elite,roulette,0.25,5
49,36.59306329383959,0.15395751540224575,elite,roulette,0.25,5
50,36.745762385042866,0.1486757511079224,elite,roulette,0.25,5
51,36.871992236690055,0.1394801536922353,elite,roulette,0.25,5
52,36.939634508657356,0.14634875272554188,elite,roulette,0.25,5
53,37.159885139129116,0.16213536492760453,elite,roulette,0.25,5
54,37.34115084984189,0.1558222609012657,elite,roulette,0.25,5
55,37.284613832300465,0.13820553525024037,elite,roulette,0.25,5
56,37.30619718444352,0.11079901443572611,elite,roulette,0.25,5
57,37.57008299741144,0.13944474629834933,elite,roulette,0.25,5
58,37.703777019674625,0.1224381870943434,elite,roulette,0.25,5
59,37.71885267908711,0.11215905081904935,elite,roulette,0.25,5
60,37.828692461164586,0.10783464008799364,elite,roulette,0.25,5
61,37.922763884332646,0.12004837718498322,elite,roulette,0.25,5
62,38.07385183485396,0.12299383814941219,elite,roulette,0.25,5
63,38.5535122887028,0.1076776416834218,elite,roulette,0.25,5
64,38.645426224254265,0.12656164225311484,elite,roulette,0.25,5
65,38.72840662678788,0.14295589457646,elite,roulette,0.25,5
66,38.40700081031841,0.15711758633252873,elite,roulette,0.25,5
67,39.10309929223215,0.13117261537353336,elite,roulette,0.25,5
68,39.16701066495256,0.12164346363906274,elite,roulette,0.25,5
69,38.94750111104608,0.13335345135660606,elite,roulette,0.25,5
70,39.33343825603673,0.12179218331167511,elite,roulette,0.25,5
71,39.71699064055673,0.0981954164146473,elite,roulette,0.25,5
72,39.66441179447349,0.11047271669066377,elite,roulette,0.25,5
73,39.89818612321909,0.09805125235416728,elite,roulette,0.25,5
74,39.957006851109576,0.10853156087733039,elite,roulette,0.25,5
75,39.50831321444771,0.13123540827538335,elite,roulette,0.25,5
76,39.568671614556095,0.14327000278671795,elite,roulette,0.25,5
77,39.932550108738305,0.11206232411088847,elite,roulette,0.25,5
78,39.97552877325722,0.08560782592154918,elite,roulette,0.25,5
79,40.01061472868664,0.09172104617546366,elite,roulette,0.25,5
80,40.49587154549931,0.09300676545751707,elite,roulette,0.25,5
81,40.120056662740254,0.117317950701255,elite,roulette,0.25,5
82,40.5704730704709,0.12648464573674878,elite,roulette,0.25,5
83,40.68046837560646,0.13365653056236612,elite,roulette,0.25,5
84,40.47680084205177,0.1543842855341559,elite,roulette,0.25,5
85,40.986330459400996,0.16233409268489948,elite,roulette,0.25,5
86,41.225034500727226,0.1645252758032432,elite,roulette,0.25,5
87,41.73676230757895,0.15621091016310043,elite,roulette,0.25,5
88,42.02335320831921,0.14946969814342245,elite,roulette,0.25,5
89,41.374507503415664,0.14172395652921982,elite,roulette,0.25,5
90,42.03881921376499,0.11947195857140029,elite,roulette,0.25,5
91,42.33304805212938,0.10085942188646115,elite,roulette,0.25,5
92,42.3861352990668,0.12060425719975697,elite,roulette,0.25,5
93,42.832909349625226,0.12540396806860762,elite,roulette,0.25,5
94,43.20837944913105,0.10933811446864779,elite,roulette,0.25,5
95,43.29226467209446,0.10862780703688295,elite,roulette,0.25,5
96,43.51554813535017,0.10382589552407367,elite,roulette,0.25,5
97,43.7924819401441,0.11864189148860278,elite,roulette,0.25,5
98,43.86624321166521,0.14763833365540477,elite,roulette,0.25,5
99,43.9995231026261,0.14492693738427848,elite,roulette,0.25,5
100,44.0410914550065,0.12476460290055495,elite,roulette,0.25,5
101,44.48131864986586,0.11671615005037363,elite,roulette,0.25,5
102,44.72110231333322,0.11033923140799384,elite,roulette,0.25,5
103,45.066617982887195,0.10412116254139982,elite,roulette,0.25,5
104,44.78748503771995,0.11335851826776866,elite,roulette,0.25,5
105,45.069818807310924,0.09977247007686985,elite,roulette,0.25,5
106,45.31239089114072,0.10490921558389087,elite,roulette,0.25,5
107,45.70398963477803,0.11996022780218978,elite,roulette,0.25,5
108,46.022463701456765,0.11432719332810315,elite,roulette,0.25,5
109,46.097505074338926,0.12456666309033161,elite,roulette,0.25,5
110,46.05190158637486,0.1164672607784294,elite,roulette,0.25,5
111,46.257689838041934,0.11137166325367998,elite,roulette,0.25,5
112,45.99510500327226,0.11780816546076821,elite,roulette,0.25,5
113,45.82695558354291,0.15485636518387078,elite,roulette,0.25,5
114,46.29973029020826,0.1773812382489343,elite,roulette,0.25,5
115,46.46118953227418,0.15139869246524648,elite,roulette,0.25,5
116,47.02062927287588,0.1291194274440144,elite,roulette,0.25,5
117,46.85842508662441,0.11775251980141332,elite,roulette,0.25,5
118,47.22459844140583,0.12943933860687495,elite,roulette,0.25,5
119,46.11685812225456,0.15021678428658922,elite,roulette,0.25,5
120,47.044694195177684,0.1505904051997818,elite,roulette,0.25,5
121,47.37749447678954,0.1483522060985107,elite,roulette,0.25,5
122,47.24913627354947,0.16829561432263085,elite,roulette,0.25,5
123,48.10347845185944,0.1724132828256689,elite,roulette,0.25,5
124,47.9420047159056,0.18098313416125336,elite,roulette,0.25,5
125,48.61940675286258,0.1622244581789711,elite,roulette,0.25,5
126,48.77712742144847,0.15027553762860354,elite,roulette,0.25,5
127,48.834726170825405,0.15443767070340564,elite,roulette,0.25,5
128,48.92403414926578,0.15306782456269397,elite,roulette,0.25,5
129,48.86278938989477,0.15388176231663953,elite,roulette,0.25,5
130,48.86163802860826,0.14585776030483882,elite,roulette,0.25,5
131,48.532694776108194,0.12895105247684388,elite,roulette,0.25,5
132,49.161341873359376,0.12175140616523568,elite,roulette,0.25,5
133,49.541894682015744,0.13682271679376454,elite,roulette,0.25,5
134,49.17369864737396,0.14431475136315383,elite,roulette,0.25,5
135,49.25040807065869,0.1213450819022862,elite,roulette,0.25,5
136,49.14098780405038,0.09524844857924004,elite,roulette,0.25,5
137,49.84422604708976,0.09697331347327455,elite,roulette,0.25,5
138,49.792032188514824,0.1270580268043427,elite,roulette,0.25,5
139,49.94094547764305,0.13212911542280162,elite,roulette,0.25,5
140,49.796859386023996,0.11700935126598926,elite,roulette,0.25,5
141,50.25694351062689,0.1261510003148643,elite,roulette,0.25,5
142,49.91268853016007,0.13880040675644417,elite,roulette,0.25,5
143,50.51312075352491,0.1171567091160522,elite,roulette,0.25,5
144,50.56686064705049,0.1212662289816488,elite,roulette,0.25,5
145,50.02719718964474,0.11496415842985942,elite,roulette,0.25,5
146,50.77984080614381,0.11798332906760284,elite,roulette,0.25,5
147,51.14443233083134,0.14633570780815464,elite,roulette,0.25,5
148,51.24016779177112,0.16581408315906082,elite,roulette,0.25,5
149,51.446462100869006,0.155656000646915,elite,roulette,0.25,5
150,51.82040715777802,0.1492548786068,elite,roulette,0.25,5
0,18.488491004284697,1.4019632707561895,elite,roulette,0.25,6
1,20.355891685085773,1.3747035994733283,elite,roulette,0.25,6
2,22.408326974563998,1.2932631850128924,elite,roulette,0.25,6
3,23.834546643969066,1.0142041622373867,elite,roulette,0.25,6
4,25.020351052907344,0.8229147188823434,elite,roulette,0.25,6
5,25.61410733083626,0.47687032600673646,elite,roulette,0.25,6
6,26.174979733137075,0.4616001508838294,elite,roulette,0.25,6
7,26.265746463134565,0.28370049911120077,elite,roulette,0.25,6
8,26.61693683272822,0.24602615774814932,elite,roulette,0.25,6
9,26.627590819446123,0.22115250621271698,elite,roulette,0.25,6
10,27.120131788396083,0.1983242421515494,elite,roulette,0.25,6
11,27.386567479730108,0.17751912183634544,elite,roulette,0.25,6
12,27.47506710839183,0.15943235694123847,elite,roulette,0.25,6
13,27.432260615481756,0.14473342374887338,elite,roulette,0.25,6
14,27.781975426642735,0.13856247467410623,elite,roulette,0.25,6
15,27.993734997078903,0.1460477977186324,elite,roulette,0.25,6
16,27.74190073408912,0.16105622365591613,elite,roulette,0.25,6
17,27.83302014702862,0.16772850275594905,elite,roulette,0.25,6
18,28.144058842386144,0.15257801788706968,elite,roulette,0.25,6
19,28.220417257638232,0.15214409397283454,elite,roulette,0.25,6
20,28.576021413877843,0.12248067388876431,elite,roulette,0.25,6
21,28.534290858432154,0.14078399822647622,elite,roulette,0.25,6
22,28.657347374515943,0.14373449171624358,elite,roulette,0.25,6
23,28.889558797327624,0.1395877259513912,elite,roulette,0.25,6
24,29.123312884002306,0.1450419839765326,elite,roulette,0.25,6
25,29.508790912146683,0.14085836203822413,elite,roulette,0.25,6
26,29.392562064264055,0.14782546925561288,elite,roulette,0.25,6
27,29.74451519043204,0.14563059142962292,elite,roulette,0.25,6
28,29.884809825038506,0.1454396560848266,elite,roulette,0.25,6
29,29.81789672898619,0.16850429979913228,elite,roulette,0.25,6
30,29.89536685857051,0.167482723204851,elite,roulette,0.25,6
31,30.134005047059738,0.14817759434938033,elite,roulette,0.25,6
32,30.326191124341186,0.16693496868268273,elite,roulette,0.25,6
33,30.425456861605458,0.18854828112646027,elite,roulette,0.25,6
34,30.772792447428056,0.19734443390511391,elite,roulette,0.25,6
35,30.67105019612119,0.16030130361367825,elite,roulette,0.25,6
36,31.194883170842736,0.14344918693032968,elite,roulette,0.25,6
37,31.09594180570528,0.14304343446807674,elite,roulette,0.25,6
38,31.358997406571117,0.15402633382241424,elite,roulette,0.25,6
39,31.68020836247092,0.09520811386771007,elite,roulette,0.25,6
40,31.831660148852002,0.0925740793115034,elite,roulette,0.25,6
41,31.923008413776284,0.09347122919463785,elite,roulette,0.25,6
42,31.824409055874636,0.1363729310450242,elite,roulette,0.25,6
43,31.81530544503495,0.20129077823058827,elite,roulette,0.25,6
44,32.01134249672582,0.23035068997687583,elite,roulette,0.25,6
45,32.11976903271354,0.26510751981454933,elite,roulette,0.25,6
46,32.36041622142623,0.27731486965697344,elite,roulette,0.25,6
47,32.654845797671534,0.26178058367766605,elite,roulette,0.25,6
48,33.301621824427954,0.1996601226857868,elite,roulette,0.25,6
49,33.58518505424308,0.1610345393987691,elite,roulette,0.25,6
50,33.54437351657911,0.18031643091321778,elite,roulette,0.25,6
51,33.48840733950285,0.18236335609152146,elite,roulette,0.25,6
52,33.84536978896102,0.16288370131673538,elite,roulette,0.25,6
53,34.009040421726965,0.15457502014081867,elite,roulette,0.25,6
54,34.32774210111551,0.15304747507779584,elite,roulette,0.25,6
55,34.496765527296034,0.15075809459547682,elite,roulette,0.25,6
56,34.771459334712624,0.1293926032385926,elite,roulette,0.25,6
57,34.78057357521897,0.14324390812758744,elite,roulette,0.25,6
58,35.02608674808392,0.16959059718373767,elite,roulette,0.25,6
59,35.27053406164077,0.16930300226616776,elite,roulette,0.25,6
60,35.44016765247257,0.16746273510343626,elite,roulette,0.25,6
61,35.536031635112366,0.15445628555865676,elite,roulette,0.25,6
62,35.64661475711877,0.1518586510856619,elite,roulette,0.25,6
63,36.09414552137135,0.16776482804406478,elite,roulette,0.25,6
64,36.105133452460095,0.17764030216032958,elite,roulette,0.25,6
65,36.284376203441354,0.14504029279968028,elite,roulette,0.25,6
66,36.225729401559406,0.1426257547145781,elite,roulette,0.25,6
67,36.415018122108066,0.1357738410465238,elite,roulette,0.25,6
68,36.51814588322729,0.13873555168780283,elite,roulette,0.25,6
69,36.65029960674461,0.13497063566178388,elite,roulette,0.25,6
70,36.72286401465092,0.1305485793577168,elite,roulette,0.25,6
71,37.18721041167068,0.13382298216745883,elite,roulette,0.25,6
72,36.74164347907056,0.14541167976576472,elite,roulette,0.25,6
73,37.028644906380926,0.14176020327808816,elite,roulette,0.25,6
74,37.187333206458796,0.1423627046706352,elite,roulette,0.25,6
75,37.49938185204562,0.14724803836525122,elite,roulette,0.25,6
76,37.68532976710143,0.1177778557238182,elite,roulette,0.25,6
77,37.324319061037436,0.12129585151358585,elite,roulette,0.25,6
78,37.799564094980944,0.10996205982812107,elite,roulette,0.25,6
79,38.12243042446689,0.09841766119117866,elite,roulette,0.25,6
80,38.455437333757295,0.10403916558511324,elite,roulette,0.25,6
81,38.77050693554091,0.1252182770198493,elite,roulette,0.25,6
82,39.22519628294493,0.14653211009954073,elite,roulette,0.25,6
83,39.245699023291216,0.1469751038319784,elite,roulette,0.25,6
84,39.312889233013586,0.14563220829929735,elite,roulette,0.25,6
85,39.271576148696774,0.14673441055741684,elite,roulette,0.25,6
86,39.24147483584861,0.13472622270528867,elite,roulette,0.25,6
87,39.64380820142694,0.14245662364637285,elite,roulette,0.25,6
88,39.894340406223485,0.1625940069013856,elite,roulette,0.25,6
89,39.75524945635614,0.1832386632258178,elite,roulette,0.25,6
90,39.77796035631931,0.19017681032678013,elite,roulette,0.25,6
91,39.97405930021376,0.19054144189416342,elite,roulette,0.25,6
92,40.41581039033566,0.197439222317061,elite,roulette,0.25,6
93,40.657043686035884,0.2094743797231539,elite,roulette,0.25,6
94,41.103859702951716,0.22623408442454973,elite,roulette,0.25,6
95,41.39405417533449,0.22495626836135452,elite,roulette,0.25,6
96,41.67917757941018,0.23066855562057142,elite,roulette,0.25,6
97,41.61986704848614,0.21354747010652678,elite,roulette,0.25,6
98,41.935574743911076,0.19411862641972932,elite,roulette,0.25,6
99,41.73368315993871,0.21694749878878616,elite,roulette,0.25,6
100,42.360223888510355,0.17129970371884543,elite,roulette,0.25,6
101,42.51806122145574,0.14478812816218875,elite,roulette,0.25,6
102,42.70748069056948,0.1663452503201207,elite,roulette,0.25,6
103,42.83511397784777,0.15286369405864939,elite,roulette,0.25,6
104,43.052477451866125,0.13844308359795163,elite,roulette,0.25,6
105,43.2287704824623,0.13050055079966982,elite,roulette,0.25,6
106,42.930167823819566,0.12249721922821276,elite,roulette,0.25,6
107,42.87245978232568,0.1466079230834441,elite,roulette,0.25,6
108,43.146006665696824,0.13922196690891755,elite,roulette,0.25,6
109,43.64526133616232,0.12167914816507132,elite,roulette,0.25,6
110,43.48508690371032,0.12573342196233014,elite,roulette,0.25,6
111,43.83964155792566,0.14449336787321404,elite,roulette,0.25,6
112,44.02775944823412,0.1449381349681689,elite,roulette,0.25,6
113,44.07982820973943,0.14036288770284727,elite,roulette,0.25,6
114,44.305384836244045,0.1541732720940777,elite,roulette,0.25,6
115,44.589891725581396,0.1833775268841746,elite,roulette,0.25,6
116,44.80084267026671,0.20839739837287186,elite,roulette,0.25,6
117,44.76382230801617,0.19329960662525483,elite,roulette,0.25,6
118,44.856802846236015,0.18272023860734274,elite,roulette,0.25,6
119,45.14888480165866,0.17063359473537362,elite,roulette,0.25,6
120,45.252914862383015,0.16489075263234593,elite,roulette,0.25,6
121,45.8985600095018,0.12747882389298407,elite,roulette,0.25,6
122,46.00367764282496,0.11916276872699345,elite,roulette,0.25,6
123,45.55937330344149,0.1268312792474818,elite,roulette,0.25,6
124,45.967308198420945,0.12333476657014432,elite,roulette,0.25,6
125,45.84177349174658,0.12239733297032256,elite,roulette,0.25,6
126,46.39125684446639,0.11659341862311627,elite,roulette,0.25,6
127,46.81988583702858,0.1468069502025855,elite,roulette,0.25,6
128,46.92491424178613,0.1332544276369827,elite,roulette,0.25,6
129,46.510741682399576,0.1390837099285803,elite,roulette,0.25,6
130,46.8799718550834,0.15114557827524033,elite,roulette,0.25,6
131,47.331840447423495,0.15650520055175202,elite,roulette,0.25,6
132,47.54011576169257,0.15252097333025247,elite,roulette,0.25,6
133,47.6594866447159,0.13046823635346252,elite,roulette,0.25,6
134,47.57887531271045,0.141680333641689,elite,roulette,0.25,6
135,48.26399914036451,0.15924804239553614,elite,roulette,0.25,6
136,48.77768350253797,0.15925792536036737,elite,roulette,0.25,6
137,48.89852171349426,0.1551961491883418,elite,roulette,0.25,6
138,49.099430733007566,0.11169420661953912,elite,roulette,0.25,6
139,49.09338450570188,0.08990371962520614,elite,roulette,0.25,6
140,49.70655753641968,0.09800219625589712,elite,roulette,0.25,6
141,50.10382112149847,0.125166195188407,elite,roulette,0.25,6
142,50.17040970008009,0.14273822785171295,elite,roulette,0.25,6
143,49.75169019404598,0.14937081201988994,elite,roulette,0.25,6
144,50.08095341995141,0.15342300415685373,elite,roulette,0.25,6
145,50.67756096600127,0.15287534935765032,elite,roulette,0.25,6
146,50.69168160669457,0.1862029521794306,elite,roulette,0.25,6
147,51.250746051582865,0.2029212228728584,elite,roulette,0.25,6
148,51.6377615837856,0.1840720451571063,elite,roulette,0.25,6
149,51.50525169536334,0.15840607409525911,elite,roulette,0.25,6
150,51.89030445912496,0.114816786322631,elite,roulette,0.25,6
0,19.515649066251648,1.502789311164672,elite,roulette,0.25,7
1,21.96330366248161,1.5173329862055793,elite,roulette,0.25,7
2,23.99532927750743,1.5282958815530427,elite,roulette,0.25,7
3,26.66082849096749,1.4177631893095486,elite,roulette,0.25,7
4,27.985930895899163,1.3602017471520822,elite,roulette,0.25,7
5,29.21802203977133,1.1044337511026143,elite,roulette,0.25,7
6,30.202493593534655,1.062765502803886,elite,roulette,0.25,7
7,31.725189282070215,0.8866586861228338,elite,roulette,0.25,7
8,32.70529897157306,0.6993560113491416,elite,roulette,0.25,7
9,33.93718471983452,0.43431738716749574,elite,roulette,0.25,7
10,34.18649167025171,0.37221865214100464,elite,roulette,0.25,7
11,33.99714093637861,0.36857570455356886,elite,roulette,0.25,7
12,34.50374924968222,0.3081898799100395,elite,roulette,0.25,7
13,35.08100433017432,0.2217750658726785,elite,roulette,0.25,7
14,35.57317148279397,0.17561009685103598,elite,roulette,0.25,7
15,35.911023334967034,0.11798767888719396,elite,roulette,0.25,7
16,35.48202333265719,0.11774614099840867,elite,roulette,0.25,7
17,35.9011322246326,0.11902175991807183,elite,roulette,0.25,7
18,36.20942301551916,0.11744187450707717,elite,roulette,0.25,7
19,36.077116653332624,0.11931708020118952,elite,roulette,0.25,7
20,35.86052830220392,0.13589932674700056,elite,roulette,0.25,7
21,36.66673158570347,0.12268824890525852,elite,roulette,0.25,7
22,36.54232631980472,0.1351383717701535,elite,roulette,0.25,7
23,37.08173175634297,0.12513027792897724,elite,roulette,0.25,7
24,37.03986503530306,0.1256615085483184,elite,roulette,0.25,7
25,37.553053411871645,0.12586840504517469,elite,roulette,0.25,7
26,37.379933487865564,0.12432711362442456,elite,roulette,0.25,7
27,37.22931757216089,0.10793470851130564,elite,roulette,0.25,7
28,37.87974935999485,0.09658705519028754,elite,roulette,0.25,7
29,37.882592873538314,0.10410390871992665,elite,roulette,0.25,7
30,37.64750138959451,0.12766937359627958,elite,roulette,0.25,7
31,38.07676514794031,0.13980037153635777,elite,roulette,0.25,7
32,38.31456379495593,0.15267982909679634,elite,roulette,0.25,7
33,38.71412306540737,0.12784805552663112,elite,roulette,0.25,7
34,38.81957619257131,0.12666096664318646,elite,roulette,0.25,7
35,38.79262268173542,0.14681247253138366,elite,roulette,0.25,7
36,39.05290674346883,0.13423162078119152,elite,roulette,0.25,7
37,39.181706038064675,0.12922493791229814,elite,roulette,0.25,7
38,39.417312570141064,0.12987279165306878,elite,roulette,0.25,7
39,39.39836098246823,0.12247628388846084,elite,roulette,0.25,7
40,39.67136923894768,0.1217500918291743,elite,roulette,0.25,7
41,39.83180707245588,0.13028488549870057,elite,roulette,0.25,7
42,39.80066877812854,0.1525094928449269,elite,roulette,0.25,7
43,39.857599092559205,0.14623171536979557,elite,roulette,0.25,7
44,40.17716654107338,0.12341332794872535,elite,roulette,0.25,7
45,40.2619002239934,0.13540824516109207,elite,roulette,0.25,7
46,40.530746173817256,0.17053319601025962,elite,roulette,0.25,7
47,40.61991897495719,0.1799877980353812,elite,roulette,0.25,7
48,40.8853997989131,0.1605118560032545,elite,roulette,0.25,7
49,41.289554216820676,0.15134745070783073,elite,roulette,0.25,7
50,41.19866909501554,0.14611693626098368,elite,roulette,0.25,7
51,41.33634035886158,0.15384306262231826,elite,roulette,0.25,7
52,41.61949990843325,0.11565178960325413,elite,roulette,0.25,7
53,41.49084399564896,0.12940055225245028,elite,roulette,0.25,7
54,41.311014432702926,0.15262420758895703,elite,roulette,0.25,7
55,41.68994287453372,0.1471989243768043,elite,roulette,0.25,7
56,41.96226367561535,0.14691929481526778,elite,roulette,0.25,7
57,42.31356353626175,0.1639049183594017,elite,roulette,0.25,7
58,42.61872197562867,0.1306193649659844,elite,roulette,0.25,7
59,42.5459530352988,0.11362159139340755,elite,roulette,0.25,7
60,42.58342297329192,0.10977970952516569,elite,roulette,0.25,7
61,43.08881049859598,0.07925987788800097,elite,roulette,0.25,7
62,43.135680521156885,0.08031014946081043,elite,roulette,0.25,7
63,43.1481723249831,0.09841633132583653,elite,roulette,0.25,7
64,43.03933565530809,0.13013039075045546,elite,roulette,0.25,7
65,43.40674475531866,0.11360551373747267,elite,roulette,0.25,7
66,43.18882140780966,0.11921815234177784,elite,roulette,0.25,7
67,43.68343191093208,0.09502899638774075,elite,roulette,0.25,7
68,43.46227421922237,0.08437932079501252,elite,roulette,0.25,7
69,43.80225371719937,0.08067462847212661,elite,roulette,0.25,7
70,43.487640695482334,0.07887461029344801,elite,roulette,0.25,7
